subject,log_rt,recalled_offer_count,game,option
132,1.256972939265086,3,1,Small
132,0.43012200168572623,3,1,Object
132,2.6175470440297537,3,1,Animal
132,1.0551079672819215,3,1,Land
132,1.215292086354775,3,1,Large
132,1.4258640518350247,3,1,Sea
132,1.5964326257191257,3,1,Pattern
132,3.7794198228430185,2,2,Land
132,1.9087416349407853,3,2,Solid
132,2.9492704161661285,0,2,Pattern
132,2.439243706936281,1,2,Large
132,2.7795920271880354,1,2,Object
132,0.7749775587757451,2,2,Small
132,0.17583280781135152,1,2,Sea
132,1.8825837501410105,2,2,Animal
132,3.7856322074772537,2,3,Object
132,2.778258905387847,1,3,Solid
132,3.3458065561636,2,3,Animal
132,2.249412428433654,3,3,Pattern
132,2.541284761340117,1,3,Sea
132,2.287245680966264,3,3,Large
132,3.568734342671228,3,3,Land
132,1.8093107964354458,1,3,Small
132,0.991991627516976,2,4,Animal
132,0.2886686790981169,2,4,Land
132,1.3717284793545754,2,4,Sea
132,1.6650303883345576,2,4,Object
132,2.4407103126672127,1,4,Small
132,1.165586487071275,3,4,Large
132,1.9348019606547031,2,4,Solid
132,1.0634758800472748,2,4,Pattern
132,3.221259282175002,3,5,Land
132,1.4159609449299262,3,5,Sea
132,2.027851448909946,3,5,Pattern
132,2.3977760536005883,3,5,Animal
132,1.7959956021345342,3,5,Object
132,1.6276105355244486,3,5,Large
132,1.6870767099507946,3,5,Small
132,3.4359491536038633,3,5,Solid
132,3.5012225182037153,3,6,Small
132,2.58508410343064,3,6,Solid
132,1.8024828510355861,3,6,Object
132,1.8578361687948173,3,6,Sea
132,1.7020163795954528,3,6,Animal
132,2.8646087249449703,3,6,Large
132,1.9234587297103178,3,6,Pattern
132,1.8383163478227529,3,6,Land
132,1.1340003193540333,3,7,Sea
132,3.1451774462403037,3,7,Solid
132,0.9373957949473904,3,7,Small
132,1.322686850988351,3,7,Land
132,2.0419883942127073,3,7,Animal
132,2.265516384616314,3,7,Large
132,2.224009430558924,3,7,Object
132,1.2907835571178248,3,7,Pattern
133,2.161996350995229,3,1,Sea
133,2.0479065355839796,3,1,Small
133,1.1731393000018089,3,1,Animal
133,1.910598736998203,3,1,Solid
133,1.76392550692755,3,1,Land
133,0.6794230591539859,3,1,Pattern
133,1.9082656530167337,3,1,Object
133,0.8907811961144345,3,1,Large
133,1.3056988244514898,2,2,Large
133,2.3052803284172816,2,2,Small
133,1.6501428440999266,2,2,Object
133,1.2969497073370675,3,2,Pattern
133,0.9721363445642232,2,2,Animal
133,1.2670452512987678,1,2,Solid
133,0.44845336789897017,2,2,Land
133,-0.6005138378868621,2,2,Sea
133,1.9735378519058089,2,3,Large
133,1.097880826765012,2,3,Sea
133,2.01775611326809,1,3,Animal
133,0.31363109057576555,2,3,Pattern
133,2.8588497626758897,2,3,Object
133,0.20178953526234703,1,3,Small
133,1.7432472674649364,1,3,Solid
133,0.6674919652272215,1,3,Land
133,3.3619381974351192,3,4,Solid
133,2.4640509089942437,3,4,Land
133,1.6775070296110568,3,4,Small
133,1.705493238797138,3,4,Object
133,1.0529791878093722,3,4,Sea
133,1.017273458990066,3,4,Large
133,1.0409595762087631,3,4,Animal
133,-0.6982484198208617,3,4,Pattern
133,2.000642166214631,3,5,Object
133,2.3652644611953466,3,5,Land
133,2.0050279106391193,3,5,Solid
133,3.234823697165893,3,5,Large
133,1.3994401688675155,3,5,Animal
133,0.10892488077812305,3,5,Sea
133,0.14126696869102814,3,5,Small
133,-1.9020150016085373,3,5,Pattern
133,3.0556041768543825,2,6,Small
133,2.589715238160904,2,6,Object
133,0.9857776923793742,1,6,Land
133,1.872744399536048,1,6,Animal
133,1.842542084976016,2,6,Sea
133,0.344725760949705,1,6,Large
133,1.804925861998924,2,6,Solid
133,-2.9909039487466216,1,6,Pattern
133,2.38300010827409,2,7,Solid
133,1.6220882747901384,2,7,Land
133,-0.008351737220856048,2,7,Pattern
133,1.0329172174937469,2,7,Animal
133,2.137370125586395,2,7,Object
133,1.2942915247775824,2,7,Large
133,1.2687040529874922,2,7,Sea
133,1.1894539388347416,2,7,Small
134,2.0248368221519186,3,1,Sea
134,2.0680007561376,2,1,Land
134,2.6413036054193855,2,1,Small
134,1.653391972912701,3,1,Object
134,2.7159409041254388,2,1,Solid
134,1.2763703931774353,3,1,Pattern
134,1.539694688006859,3,1,Large
134,2.108953184557865,2,1,Animal
134,2.156675679201966,1,2,Small
134,2.3206919246126745,2,2,Land
134,0.9998570857562277,3,2,Large
134,2.2324544540329656,2,2,Pattern
134,1.7048057496669544,2,2,Animal
134,1.1793024789848334,2,2,Object
134,0.6932092411410609,2,2,Solid
134,-0.4233570943268322,2,2,Sea
134,1.9653795800921157,3,3,Small
134,1.2409454276109333,3,3,Large
134,3.0175909128677403,3,3,Pattern
134,1.3225971193466801,3,3,Animal
134,1.598736573609116,3,3,Land
134,1.3840083752468335,3,3,Object
134,1.2167277135262782,3,3,Solid
134,0.9351806062767115,3,3,Sea
134,2.4124623191286907,3,4,Land
134,2.68417568153679,3,4,Pattern
134,1.6577456983707701,3,4,Animal
134,1.904007225749154,3,4,Small
134,1.6835628987323723,3,4,Sea
134,1.7435911190412425,3,4,Object
134,0.6363575590029006,3,4,Large
134,1.0291867493039262,3,4,Solid
134,2.410863850190003,3,5,Solid
134,3.1131987646708454,3,5,Large
134,1.8834728283705686,3,5,Pattern
134,2.3761788392059615,3,5,Small
134,2.604724456485991,3,5,Object
134,1.8022666169770813,3,5,Sea
134,1.6774735614182832,3,5,Land
134,1.3839672700395418,3,5,Animal
134,2.9498851044877576,3,6,Small
134,2.534284455389564,3,6,Solid
134,2.189279781415836,2,6,Large
134,2.1593828403287896,2,6,Land
134,2.1379747230169657,2,6,Pattern
134,1.477446618963544,3,6,Animal
134,1.109060199006017,2,6,Object
134,1.1359859178482101,3,6,Sea
134,2.4160350544284106,1,7,Sea
134,0.9259481319114697,1,7,Pattern
134,0.22665813510388913,2,7,Object
134,0.8525838469149535,3,7,Solid
134,0.73437799135272,3,7,Land
134,1.316875986172288,2,7,Large
134,-0.23218876368414867,2,7,Animal
134,0.2987112147299176,2,7,Small
135,2.5027133970985824,1,1,Sea
135,1.5374612010031214,1,1,Pattern
135,2.5332502890428734,2,1,Large
135,2.560244238422328,3,1,Solid
135,2.7118428969295607,2,1,Small
135,2.2714942986774544,3,1,Land
135,1.0246910275978418,2,1,Animal
135,2.2038455777243917,2,1,Object
135,2.4779312671888802,2,2,Pattern
135,1.598868317143536,2,2,Animal
135,2.122045078312395,1,2,Sea
135,2.6763338549524645,1,2,Small
135,0.42312532769417316,2,2,Large
135,2.4193383690311987,2,2,Land
135,1.5769501798092962,1,2,Object
135,2.144932158261245,1,2,Solid
135,3.0859205805245735,2,3,Pattern
135,2.121193103979577,3,3,Animal
135,2.729681895354287,2,3,Land
135,2.4615431808401436,2,3,Small
135,1.9217480772000826,3,3,Sea
135,1.7396195080992098,2,3,Object
135,1.928287159215568,3,3,Solid
135,2.5702625890609756,3,3,Large
135,2.7759189053939375,3,4,Small
135,2.05000730267671,2,4,Solid
135,2.2981850728891042,2,4,Object
135,0.9423065498108372,3,4,Pattern
135,2.3411220989153465,3,4,Land
135,1.9953900582892499,3,4,Animal
135,2.2330545457355973,2,4,Large
135,1.1775403368755717,2,4,Sea
135,3.7736439360680807,3,5,Object
135,2.066729897230659,3,5,Sea
135,3.7279859560338022,2,5,Large
135,1.6121527904181334,3,5,Small
135,2.828049854807906,2,5,Animal
135,3.0249030474161995,2,5,Land
135,1.018338978022305,2,5,Pattern
135,-0.41741566945100544,3,5,Solid
135,3.0994512839295423,1,6,Small
135,1.9923732198887047,1,6,Sea
135,0.7588429224915595,2,6,Animal
135,2.162492599572407,2,6,Large
135,0.6086554670959916,2,6,Land
135,1.1423086282925574,1,6,Pattern
135,0.5829435671304036,1,6,Object
135,0.509913132187165,2,6,Solid
135,3.113728260624276,1,7,Small
135,1.3299942334352086,1,7,Solid
135,1.2701134202346673,0,7,Land
135,1.6662402898744653,2,7,Animal
135,0.7304957095729024,1,7,Object
135,2.3637683077575886,2,7,Pattern
135,2.8402525035856496,3,7,Sea
135,0.31920487295018063,2,7,Large
136,1.4720283332442146,3,1,Animal
136,2.813514201406372,3,1,Sea
136,1.9211416347249108,3,1,Object
136,1.5784436822641068,3,1,Land
136,1.854619290419993,3,1,Small
136,1.0831297449105253,3,1,Large
136,2.0723991458685145,3,1,Pattern
136,2.235929149511772,3,1,Solid
136,2.8662239418423647,3,2,Small
136,2.4782020016161415,3,2,Large
136,1.5824734587978029,3,2,Animal
136,2.156760528933765,3,2,Solid
136,1.6098760746302359,3,2,Land
136,2.724727918269235,3,2,Sea
136,0.49434234263184784,3,2,Object
136,1.6602957390400543,3,2,Pattern
136,3.0389420829915563,3,3,Solid
136,2.050412089188997,2,3,Sea
136,1.4089921600241675,3,3,Animal
136,2.080357242174049,2,3,Pattern
136,0.6081122355147419,3,3,Land
136,1.321171235798156,2,3,Large
136,1.5877022877368603,3,3,Small
136,0.869362842575468,2,3,Object
136,2.9278115726230607,2,4,Solid
136,1.8154913765851934,3,4,Small
136,3.180133480624184,3,4,Pattern
136,2.2098318494330798,3,4,Land
136,1.8890746011048705,2,4,Sea
136,1.6546773197487525,2,4,Large
136,1.5215329271362645,2,4,Object
136,1.285865829874184,3,4,Animal
136,2.2442794492398233,3,5,Sea
136,2.1991430414611877,3,5,Land
136,2.399196622673977,3,5,Animal
136,0.8900447328447569,3,5,Pattern
136,0.46882470521462855,3,5,Solid
136,-0.10821295886982298,3,5,Object
136,1.3185467630695153,3,5,Small
136,-0.14998433672003508,3,5,Large
136,2.750145619160483,1,6,Large
136,2.275636199100728,2,6,Land
136,0.4655908082872196,2,6,Pattern
136,2.9204762490342606,3,6,Small
136,-0.10644290681752176,2,6,Object
136,1.3900094102777307,2,6,Solid
136,0.5481869647301084,2,6,Sea
136,-0.04195705615064561,2,6,Animal
136,2.166002063148462,2,7,Pattern
136,0.6963533477991346,3,7,Land
136,-0.6944006318011763,3,7,Small
136,-0.2643588523980489,3,7,Object
136,1.5901348682503942,2,7,Sea
136,1.0109057457549555,2,7,Animal
136,0.8094052206676579,3,7,Solid
136,0.7641932897698364,2,7,Large
137,2.659317047809848,2,1,Solid
137,2.494744020465226,2,1,Object
137,0.24876090695531852,2,1,Land
137,2.631494040991374,3,1,Small
137,2.501563641700971,3,1,Animal
137,-0.14438055594838717,2,1,Large
137,-1.485186398094852,3,1,Sea
137,1.6438431314132806,3,1,Pattern
137,2.7511226161502114,3,2,Solid
137,1.9012269770350716,3,2,Animal
137,2.358437065417269,3,2,Small
137,1.7375845560823824,3,2,Large
137,2.443108723473583,3,2,Object
137,2.2057448845470446,3,2,Pattern
137,2.598861524785268,3,2,Sea
137,-0.30657084746373015,3,2,Land
137,2.388740866240257,2,3,Land
137,2.170706262711655,3,3,Large
137,2.8739304013255107,2,3,Object
137,2.8316144414910847,2,3,Small
137,1.6098060364589033,3,3,Animal
137,1.793535072410929,3,3,Solid
137,0.06830653108763121,2,3,Pattern
137,2.33870819706411,3,3,Sea
137,2.6735148796722887,2,4,Large
137,-0.4492510611331952,3,4,Small
137,2.920776163948353,2,4,Sea
137,1.4958798048057165,2,4,Object
137,1.02492807285947,3,4,Animal
137,0.37934030792935863,3,4,Land
137,1.3824199590592163,3,4,Solid
137,-0.9448697287281395,2,4,Pattern
137,3.1264670023995795,3,5,Pattern
137,3.264970069395472,3,5,Small
137,2.0952685068873254,3,5,Sea
137,2.8776131400531715,3,5,Object
137,2.78591537554776,3,5,Land
137,1.26390472735454,3,5,Animal
137,2.5151561721651414,3,5,Large
137,2.1196441694706456,3,5,Solid
137,3.3097476606879206,3,6,Solid
137,3.194641132665179,3,6,Small
137,0.9555126311779695,3,6,Land
137,2.953630373950396,3,6,Sea
137,2.1269092643105183,3,6,Animal
137,2.7223317108606366,3,6,Object
137,2.519608517838796,3,6,Pattern
137,3.2229403568168844,3,6,Large
137,3.131451468068347,2,7,Animal
137,1.3538879089861982,1,7,Sea
137,-0.3279583242196272,3,7,Land
137,2.662117094154701,3,7,Solid
137,2.4934660246847,2,7,Object
137,2.4889224782928574,2,7,Small
137,2.329811979405348,2,7,Large
137,2.365250924242054,1,7,Pattern
138,1.8362745692707847,1,1,Animal
138,1.7300698638443635,1,1,Pattern
138,0.94806775166806,2,1,Small
138,1.3506446225927624,2,1,Object
138,1.087348070898422,2,1,Solid
138,1.5512534458441842,1,1,Sea
138,1.7572856921304443,1,1,Large
138,1.69099957354276,2,1,Land
138,2.471079483183844,2,2,Object
138,1.860132796064947,3,2,Pattern
138,1.1448749623709862,3,2,Land
138,1.0017356062703133,3,2,Animal
138,1.4321697853576465,3,2,Small
138,1.4200917305627385,2,2,Solid
138,0.36346351190005416,2,2,Sea
138,0.8686910460559133,2,2,Large
138,1.39100126622333,2,3,Land
138,0.038656652197985954,2,3,Pattern
138,1.1362491629517795,1,3,Animal
138,1.6380262600644337,1,3,Large
138,1.0358889485930667,2,3,Object
138,-0.23464754168080695,2,3,Small
138,1.2054843114046538,1,3,Solid
138,-0.5525435648011259,1,3,Sea
138,2.314034448261387,2,4,Small
138,1.488977220136477,2,4,Pattern
138,1.1551806031854848,2,4,Large
138,0.21256873452988737,2,4,Animal
138,1.376196949144122,2,4,Sea
138,1.624423736942677,2,4,Land
138,1.329085048935446,2,4,Object
138,1.3022622349230986,2,4,Solid
138,1.395378299937826,1,5,Pattern
138,0.5222443316850817,1,5,Small
138,0.0686751092502457,1,5,Object
138,0.4057278515300106,2,5,Large
138,2.0404657747742965,2,5,Animal
138,-0.1713989759521191,1,5,Sea
138,1.1572537163722687,2,5,Land
138,0.3743920813240172,2,5,Solid
138,1.11431846503084,2,6,Pattern
138,0.46463442333162347,3,6,Animal
138,0.5298983771179638,2,6,Land
138,1.6343227748405496,2,6,Small
138,0.46026700686258926,3,6,Sea
138,1.791325500081462,3,6,Large
138,0.6148344287781962,3,6,Solid
138,0.6230966738807439,2,6,Object
138,1.3091132358574027,1,7,Animal
138,1.6408129526616084,1,7,Object
138,1.603169548821174,1,7,Large
138,0.9271541273814518,1,7,Land
138,0.6827179006530164,1,7,Pattern
138,0.004299244965850881,1,7,Sea
138,1.2538281273044416,1,7,Small
138,0.6077923854364111,1,7,Solid
139,2.797560211060169,2,1,Land
139,1.7340744462655928,2,1,Animal
139,3.182918976308653,2,1,Solid
139,1.686125582867152,2,1,Sea
139,2.1458928951976266,2,1,Pattern
139,2.5839928606465317,2,1,Large
139,2.7075550952231144,2,1,Object
139,1.9818146439390407,2,1,Small
139,2.8834339179235142,2,2,Small
139,2.5253530304163845,1,2,Large
139,3.113287325844862,2,2,Solid
139,1.5398150301111808,2,2,Animal
139,2.5264184230003006,1,2,Object
139,1.4394515630261848,2,2,Land
139,-0.2648407112517019,1,2,Sea
139,-0.8577474910638152,1,2,Pattern
139,2.525590291454034,2,3,Solid
139,1.47413354903456,1,3,Object
139,-0.7415947027841243,2,3,Animal
139,2.806373546337021,2,3,Large
139,-0.4650862736660701,1,3,Small
139,1.3441809080124736,1,3,Sea
139,-0.09825222843494291,2,3,Land
139,-0.752508373037874,1,3,Pattern
139,2.0467457228506016,2,4,Land
139,-0.6589088899532131,1,4,Sea
139,2.045815803220639,1,4,Pattern
139,0.6537205880514283,1,4,Object
139,0.3884959142810144,2,4,Large
139,-0.3828504455696728,2,4,Solid
139,-0.3617068686128143,1,4,Small
139,1.7605171588028963,2,4,Animal
139,2.069415442781645,3,5,Animal
139,2.268574013841007,2,5,Solid
139,1.1540047105235363,2,5,Sea
139,2.3127879290924254,1,5,Object
139,1.3569793119603901,2,5,Land
139,0.26046165416300154,1,5,Small
139,1.8344653613902562,3,5,Large
139,1.5511574222363522,2,5,Pattern
139,3.2199354166601766,3,6,Small
139,1.9580387575104012,3,6,Object
139,-0.754595194904199,3,6,Pattern
139,1.9199171864750044,3,6,Land
139,1.7117005647795214,3,6,Large
139,0.7372945995117264,3,6,Solid
139,0.5941846722415205,3,6,Sea
139,1.820904006866946,3,6,Animal
139,2.1953393569835353,1,7,Large
139,0.82297060564617,2,7,Solid
139,1.1278450533034845,1,7,Animal
139,1.0141222758252817,2,7,Small
139,0.9027296445650506,1,7,Land
139,-0.8036163720954732,2,7,Sea
139,0.14173955084548778,2,7,Object
139,-0.313987376414009,1,7,Pattern
140,2.2633410845655106,2,1,Sea
140,2.4676119443991826,3,1,Animal
140,2.664448945793165,3,1,Land
140,2.2754620882128838,2,1,Object
140,2.727832506880943,3,1,Large
140,1.9900569815985192,2,1,Small
140,2.4404036917794554,3,1,Pattern
140,1.426859482632544,2,1,Solid
140,2.353533660221584,1,2,Large
140,2.96930780647235,1,2,Solid
140,2.8714464160834625,2,2,Small
140,2.569639865427333,2,2,Pattern
140,1.3610629383848276,1,2,Animal
140,2.6757927167928957,2,2,Land
140,2.357818825757566,1,2,Sea
140,-0.04151546406304487,2,2,Object
140,3.3485052731433904,3,3,Animal
140,3.349695584557314,3,3,Pattern
140,0.4070307705057816,3,3,Solid
140,3.0551008755186255,3,3,Land
140,0.9469645107246965,3,3,Large
140,2.284438866601697,3,3,Object
140,2.7277040809923174,3,3,Sea
140,2.245076519287271,3,3,Small
140,3.619189558495041,3,4,Small
140,2.9004514876963126,3,4,Land
140,2.967873858496819,3,4,Pattern
140,3.2198883620795242,3,4,Large
140,2.330806508617046,3,4,Solid
140,2.6414841355396956,3,4,Sea
140,2.373588534672943,3,4,Object
140,0.18242169094022792,3,4,Animal
140,3.337709498029639,1,5,Object
140,3.528978574940685,2,5,Small
140,3.158461916473102,2,5,Solid
140,2.910503824382593,1,5,Large
140,1.5278166282179328,2,5,Animal
140,2.503981629479576,2,5,Sea
140,0.03890776323531506,1,5,Land
140,1.5623128573930376,1,5,Pattern
140,3.6636656150843465,3,6,Solid
140,3.1172486482851434,2,6,Large
140,3.6241401783713694,3,6,Land
140,1.4068789130080832,2,6,Sea
140,3.2995395858007175,2,6,Object
140,2.9078089649532237,2,6,Pattern
140,1.5902400317574432,3,6,Animal
140,3.0625240023430886,3,6,Small
140,3.4650005700069064,2,7,Pattern
140,2.7781242194438796,3,7,Small
140,3.602254170771305,2,7,Animal
140,3.1550505764192747,3,7,Land
140,1.668314175519085,1,7,Sea
140,3.1464816361969232,2,7,Object
140,1.855649980922581,1,7,Large
140,2.754403332019295,2,7,Solid
141,1.0918641404011393,3,1,Small
141,2.200425352157802,3,1,Object
141,1.0885794189882396,3,1,Large
141,0.9178893701864885,3,1,Sea
141,2.638370531319605,3,1,Animal
141,1.978351506881214,3,1,Solid
141,1.8041625378403976,3,1,Pattern
141,2.509345249712228,3,1,Land
141,2.888620278227891,1,2,Object
141,2.895882016055748,1,2,Large
141,1.2518296642329638,1,2,Sea
141,0.8421827470544461,1,2,Land
141,2.473615024075169,1,2,Small
141,0.4432389949837752,1,2,Pattern
141,0.881908564591118,1,2,Solid
141,1.501638842581658,1,2,Animal
141,3.257621587095253,3,3,Animal
141,1.9744310399033156,3,3,Pattern
141,1.2373063541112446,3,3,Sea
141,0.8682848352503708,3,3,Land
141,1.7484524886345536,3,3,Object
141,2.962991879338619,3,3,Small
141,2.4981290932282647,3,3,Large
141,0.6839938114661204,3,3,Solid
141,3.359457256030959,3,4,Large
141,1.0190436908401497,3,4,Pattern
141,1.2617614909385722,2,4,Solid
141,1.1465018490205878,3,4,Land
141,2.249991563244465,3,4,Animal
141,1.688232464615761,2,4,Small
141,1.531905441052159,2,4,Sea
141,2.2664019923611054,2,4,Object
141,2.902960137498436,2,5,Object
141,1.795412676961695,1,5,Pattern
141,2.2416316798518876,2,5,Sea
141,1.9916885430652504,2,5,Land
141,2.197366335732663,1,5,Large
141,1.372957052837994,3,5,Solid
141,1.9403334257171139,2,5,Animal
141,0.8859889515695095,3,5,Small
141,2.801832254280011,3,6,Sea
141,2.1448931077453706,2,6,Large
141,2.6191611775637886,2,6,Solid
141,1.529113166307527,1,6,Object
141,1.9864556595524212,2,6,Pattern
141,0.9768761841694296,3,6,Animal
141,1.3645334570376162,1,6,Land
141,0.5129739145205234,2,6,Small
141,2.305655968830024,2,7,Sea
141,2.2528667726387432,2,7,Small
141,1.9185684812658814,3,7,Pattern
141,2.4708717165196172,1,7,Solid
141,1.450819337246672,2,7,Land
141,-0.6055921452206737,2,7,Large
141,0.627760722411287,2,7,Object
141,1.3474198830459911,2,7,Animal
142,2.577797712705264,3,1,Object
142,1.8062635522920993,2,1,Pattern
142,0.9020648047051336,1,1,Sea
142,0.009759511633491652,3,1,Land
142,1.347503689556971,2,1,Solid
142,0.5736576431616033,3,1,Small
142,-0.14976550362630833,1,1,Animal
142,0.05724243801599843,1,1,Large
142,2.3352234930609566,3,2,Sea
142,-0.6764038023582337,2,2,Large
142,-0.0013126521640083224,2,2,Small
142,1.5702193800130906,1,2,Pattern
142,0.9726730974558162,3,2,Object
142,-0.306094433726636,1,2,Animal
142,-2.4154346933432667,1,2,Land
142,-2.2930729760165485,3,2,Solid
142,-0.05896112563971182,2,3,Large
142,-0.06616976125630282,3,3,Land
142,0.4811304027378395,2,3,Pattern
142,0.21842567240351246,1,3,Sea
142,-1.3582838443442085,2,3,Solid
142,-1.6673581638943142,2,3,Object
142,-1.5162018500873133,2,3,Animal
142,-1.4836609885354894,2,3,Small
142,0.5170437016065641,2,4,Land
142,-6.840174100120043,1,4,Sea
142,0.6484383885564918,1,4,Animal
142,-0.05546043011503811,1,4,Large
142,0.4975382610721554,2,4,Solid
142,0.41975649790563657,2,4,Small
142,-0.6424609578763985,1,4,Pattern
142,-0.4407718055307241,2,4,Object
142,0.032252137938337096,1,5,Small
142,-1.2404165191045178,2,5,Solid
142,-0.5575504222163415,1,5,Pattern
142,-1.7166450436147531,1,5,Animal
142,-2.2540596492392244,2,5,Sea
142,-3.050683133959958,2,5,Large
142,-0.5077510484369405,1,5,Land
142,0.7579078254945097,2,5,Object
142,0.8802931403310376,2,6,Sea
142,0.4714672969450331,2,6,Animal
142,-0.6703602031406357,2,6,Small
142,0.25378930286654927,2,6,Object
142,-1.3831971625235848,2,6,Solid
142,-0.10453233974405107,2,6,Land
142,-0.9177839313681884,2,6,Pattern
142,-2.0535308150021425,2,6,Large
142,1.5504829564415175,3,7,Pattern
142,0.4503381927755413,2,7,Large
142,-0.5640629837484974,1,7,Solid
142,0.772426597011748,1,7,Object
142,1.7979475128947993,3,7,Land
142,0.4213746829933603,1,7,Sea
142,0.11207142211156394,2,7,Small
142,1.0614205889928632,3,7,Animal
144,2.8368171073953286,1,1,Large
144,2.4507805110786505,1,1,Solid
144,1.7576611740570833,2,1,Land
144,2.225978983863673,0,1,Sea
144,2.3238102210934732,1,1,Animal
144,2.530822050862091,1,1,Pattern
144,2.2825433250613387,1,1,Object
144,1.4172567288721019,1,1,Small
144,2.1117899616920055,2,2,Object
144,2.5825766125772747,3,2,Animal
144,1.2655102800259528,2,2,Large
144,1.3760185157591207,2,2,Sea
144,1.3159739457910093,3,2,Land
144,0.8453640095876149,2,2,Pattern
144,1.7271929032565512,3,2,Small
144,1.4334612937946771,3,2,Solid
144,2.6945637186831486,3,3,Large
144,2.22122645462969,2,3,Pattern
144,1.6738972663820995,1,3,Small
144,1.6335053052246427,1,3,Animal
144,2.180792374607419,2,3,Sea
144,0.9383747418871414,3,3,Object
144,0.7438330861976286,2,3,Solid
144,2.092448515416005,2,3,Land
144,3.324805306133054,1,4,Small
144,2.047737019810981,1,4,Object
144,2.278154224894132,1,4,Pattern
144,1.0791706719084264,2,4,Animal
144,0.964617486971145,1,4,Land
144,0.2785271689040377,2,4,Large
144,1.0180529766127917,2,4,Solid
144,1.1661181089818509,2,4,Sea
144,1.760916589875199,3,5,Animal
144,1.2197582928271877,3,5,Solid
144,2.1666532071980917,3,5,Large
144,2.405918026996663,3,5,Pattern
144,1.099337456339728,3,5,Small
144,0.41429280702009735,3,5,Land
144,-1.0814877562725218,3,5,Sea
144,1.8073506878824719,3,5,Object
144,2.4716010985721337,1,6,Pattern
144,2.25584326263844,2,6,Object
144,1.2381530834019014,2,6,Large
144,1.8735682638325848,1,6,Solid
144,0.6419723438899174,0,6,Small
144,1.9613594886276977,0,6,Animal
144,-0.3018401601999939,2,6,Land
144,0.8335796046109845,0,6,Sea
144,3.5325598791411035,1,7,Large
144,1.8661142169283287,1,7,Sea
144,1.5018541307296973,0,7,Land
144,1.5825087726869638,0,7,Small
144,1.6158879908931767,0,7,Object
144,1.4100885722271166,1,7,Solid
144,1.6081708350101234,1,7,Animal
144,0.5139900117938307,0,7,Pattern
146,1.5662142862867616,3,1,Solid
146,-0.3954209088312775,2,1,Animal
146,0.08404212306555,1,1,Pattern
146,0.30759707135950926,3,1,Small
146,-0.4613869937369318,1,1,Large
146,-0.7863478519803768,1,1,Land
146,0.2974662387671761,3,1,Sea
146,-0.3165232302644308,2,1,Object
146,3.016931623118879,3,2,Object
146,2.998439813156911,3,2,Land
146,3.571362777902799,2,2,Pattern
146,2.0058326532529707,3,2,Large
146,2.0269136972620734,2,2,Small
146,2.014579568242687,2,2,Sea
146,2.024257502892715,3,2,Solid
146,2.502986569325769,2,2,Animal
146,3.09838963333382,3,3,Small
146,4.071077981646258,3,3,Large
146,1.2817523762266647,3,3,Sea
146,2.1364393888209365,3,3,Land
146,2.9066910901542435,3,3,Object
146,3.1668159173822197,3,3,Solid
146,2.767420028151719,3,3,Pattern
146,2.4014757038447354,3,3,Animal
146,4.34919120791598,3,4,Solid
146,2.9426211986369855,3,4,Land
146,3.411071961594326,3,4,Object
146,3.3162483946652603,3,4,Pattern
146,1.7573162407037894,3,4,Animal
146,2.72216263671694,3,4,Large
146,2.587265646616439,3,4,Sea
146,2.3311089059324144,3,4,Small
146,4.149381923936624,3,5,Large
146,2.2504157001087908,3,5,Sea
146,3.584921687949452,3,5,Object
146,3.1340970229158533,3,5,Land
146,3.397561889594196,3,5,Small
146,3.422907616420355,3,5,Solid
146,2.415444147956788,3,5,Animal
146,2.569042411781893,3,5,Pattern
146,3.3763471281870627,3,6,Sea
146,2.5433488854208774,3,6,Small
146,2.394132421881253,3,6,Animal
146,3.0260133937426574,3,6,Pattern
146,3.5352566077195817,3,6,Large
146,4.439046585592962,3,6,Object
146,3.7813233890709457,3,6,Land
146,2.5695610661661528,3,6,Solid
146,3.826445065120639,3,7,Animal
146,5.0256956906845325,3,7,Pattern
146,3.327979041872072,3,7,Solid
146,2.678328768334927,3,7,Object
146,2.901104270390285,3,7,Large
146,2.7168593860468473,3,7,Sea
146,2.4138508371647682,3,7,Small
146,2.5663930488346263,3,7,Land
148,0.9713093949905952,3,1,Small
148,-0.6214884440508744,2,1,Solid
148,-0.5348917948617924,1,1,Animal
148,-0.5760641676401203,3,1,Object
148,-1.0242451170380305,1,1,Land
148,-0.29453119557118607,2,1,Pattern
148,-0.3265519222581842,3,1,Sea
148,0.4172701535579209,1,1,Large
148,2.2450089271667197,3,2,Small
148,0.9045698430399431,3,2,Large
148,1.4055859509959479,3,2,Solid
148,1.8671172389284076,3,2,Object
148,-2.1859790430475083,3,2,Pattern
148,1.7463483728482345,3,2,Animal
148,1.7103494209202186,3,2,Land
148,-1.0009232342668894,3,2,Sea
148,2.4690517933500717,3,3,Large
148,1.37224497278519,2,3,Small
148,0.8953746579262485,2,3,Object
148,1.1994965633910306,2,3,Land
148,1.5276174123737198,3,3,Solid
148,1.2490977598167163,3,3,Sea
148,-0.9578830959684858,2,3,Pattern
148,1.6332500155385326,3,3,Animal
148,2.44135241402775,3,4,Solid
148,1.8895641048344827,3,4,Animal
148,1.7509759215381042,3,4,Object
148,-0.07230025413791231,3,4,Pattern
148,0.6978876970354284,3,4,Large
148,1.9076870190533683,3,4,Land
148,1.1237986681160785,3,4,Small
