subject_id,game,trial_number,option,choice,correct,rt,image,reward,relevance,fixation_duration,fixation_count
125,2,13,Animal,1.0,0.0,11.181667750002816,Animal_Land_Pattern_Large,2.0,1,735.0,6
125,2,13,Animal,1.0,0.0,11.181667750002816,Animal_Sea_Solid_Large,1.0,1,555.0,7
125,2,13,Animal,1.0,0.0,11.181667750002816,Object_Sea_Pattern_Small,3.0,0,266.0,8
125,2,13,Animal,1.0,0.0,11.181667750002816,Object_Land_Pattern_Small,-7.0,0,578.0,9
125,2,13,Animal,1.0,0.0,11.181667750002816,Object_Sea_Pattern_Small,3.0,0,324.0,10
125,2,13,Animal,1.0,0.0,11.181667750002816,Object_Land_Pattern_Small,-7.0,0,237.0,11
125,2,14,Sea,1.0,0.0,16.033803374972194,Object_Sea_Pattern_Small,3.0,1,1934.0,1
125,2,14,Sea,1.0,0.0,16.033803374972194,Animal_Land_Pattern_Large,2.0,0,1109.0,2
125,2,14,Sea,1.0,0.0,16.033803374972194,Animal_Sea_Solid_Large,1.0,1,493.0,3
125,2,14,Sea,1.0,0.0,16.033803374972194,Animal_Land_Pattern_Large,2.0,0,970.0,4
125,2,14,Sea,1.0,0.0,16.033803374972194,Object_Sea_Pattern_Small,3.0,1,764.0,5
125,2,14,Sea,1.0,0.0,16.033803374972194,Object_Land_Pattern_Small,-7.0,0,334.0,6
125,2,14,Sea,1.0,0.0,16.033803374972194,Object_Sea_Pattern_Small,3.0,1,1074.0,7
125,2,14,Sea,1.0,0.0,16.033803374972194,Object_Land_Pattern_Small,-7.0,0,6.0,8
125,2,15,Large,1.0,1.0,2.8827055420260876,Object_Sea_Pattern_Small,3.0,0,835.0,1
125,2,15,Large,1.0,1.0,2.8827055420260876,Object_Land_Solid_Large,-2.0,1,308.0,2
125,2,16,Land,2.0,1.0,2.8068969170562923,Animal_Sea_Solid_Large,1.0,0,965.0,1
125,3,17,Sea,1.0,1.0,18.75997016695328,Object_Sea_Solid_Large,8.0,1,455.0,1
125,3,17,Sea,1.0,1.0,18.75997016695328,Animal_Land_Solid_Large,-2.0,0,431.0,2
125,3,17,Sea,1.0,1.0,18.75997016695328,Object_Sea_Solid_Large,8.0,1,336.0,3
125,3,17,Sea,1.0,1.0,18.75997016695328,Object_Sea_Pattern_Small,-8.0,1,254.0,4
125,3,17,Sea,1.0,1.0,18.75997016695328,Animal_Sea_Pattern_Small,8.0,1,337.0,5
125,3,17,Sea,1.0,1.0,18.75997016695328,Object_Sea_Pattern_Small,-8.0,1,470.0,6
125,3,17,Sea,1.0,1.0,18.75997016695328,Object_Sea_Solid_Large,8.0,1,2333.0,7
125,3,17,Sea,1.0,1.0,18.75997016695328,Object_Sea_Pattern_Small,-8.0,1,763.0,8
125,3,17,Sea,1.0,1.0,18.75997016695328,Object_Sea_Solid_Large,8.0,1,133.0,9
125,3,17,Sea,1.0,1.0,18.75997016695328,Object_Land_Solid_Small,7.0,0,536.0,10
125,3,17,Sea,1.0,1.0,18.75997016695328,Animal_Land_Pattern_Large,-3.0,0,1037.0,11
125,3,17,Sea,1.0,1.0,18.75997016695328,Object_Land_Solid_Small,7.0,0,638.0,12
125,3,17,Sea,1.0,1.0,18.75997016695328,Animal_Sea_Pattern_Small,8.0,1,276.0,13
125,3,17,Sea,1.0,1.0,18.75997016695328,Object_Sea_Pattern_Small,-8.0,1,766.0,14
125,3,17,Sea,1.0,1.0,18.75997016695328,Object_Sea_Solid_Large,8.0,1,383.0,15
125,3,17,Sea,1.0,1.0,18.75997016695328,Animal_Sea_Pattern_Small,8.0,1,27.0,16
125,3,17,Sea,1.0,1.0,18.75997016695328,Object_Land_Solid_Small,7.0,0,611.0,17
125,3,17,Sea,1.0,1.0,18.75997016695328,Animal_Sea_Pattern_Small,8.0,1,1695.0,18
125,3,17,Sea,1.0,1.0,18.75997016695328,Object_Land_Solid_Small,7.0,0,421.0,19
125,3,18,Small,1.0,1.0,33.31555170798674,Animal_Sea_Pattern_Small,8.0,1,65.0,1
125,3,18,Small,1.0,1.0,33.31555170798674,Object_Sea_Pattern_Small,-8.0,1,29.0,2
125,3,18,Small,1.0,1.0,33.31555170798674,Object_Sea_Solid_Large,8.0,0,529.0,3
125,3,18,Small,1.0,1.0,33.31555170798674,Animal_Land_Solid_Large,-2.0,0,492.0,4
125,3,18,Small,1.0,1.0,33.31555170798674,Animal_Land_Pattern_Large,-3.0,0,490.0,5
125,3,18,Small,1.0,1.0,33.31555170798674,Object_Sea_Solid_Large,8.0,0,379.0,6
125,3,18,Small,1.0,1.0,33.31555170798674,Animal_Land_Solid_Large,-2.0,0,2536.0,7
125,3,18,Small,1.0,1.0,33.31555170798674,Object_Sea_Solid_Large,8.0,0,979.0,8
125,3,18,Small,1.0,1.0,33.31555170798674,Object_Sea_Pattern_Small,-8.0,1,1681.0,9
125,3,18,Small,1.0,1.0,33.31555170798674,Animal_Sea_Pattern_Small,8.0,1,986.0,10
125,3,18,Small,1.0,1.0,33.31555170798674,Object_Sea_Pattern_Small,-8.0,1,293.0,11
125,3,18,Small,1.0,1.0,33.31555170798674,Animal_Sea_Pattern_Small,8.0,1,854.0,12
125,3,18,Small,1.0,1.0,33.31555170798674,Object_Land_Solid_Small,7.0,1,264.0,13
125,3,18,Small,1.0,1.0,33.31555170798674,Animal_Sea_Pattern_Small,8.0,1,300.0,14
125,3,18,Small,1.0,1.0,33.31555170798674,Object_Land_Solid_Small,7.0,1,293.0,15
125,3,18,Small,1.0,1.0,33.31555170798674,Animal_Sea_Pattern_Small,8.0,1,345.0,16
125,3,18,Small,1.0,1.0,33.31555170798674,Object_Sea_Pattern_Small,-8.0,1,284.0,17
125,3,18,Small,1.0,1.0,33.31555170798674,Object_Land_Solid_Small,7.0,1,858.0,18
125,3,18,Small,1.0,1.0,33.31555170798674,Object_Sea_Pattern_Small,-8.0,1,3670.0,19
125,3,18,Small,1.0,1.0,33.31555170798674,Object_Land_Solid_Small,7.0,1,1663.0,20
125,3,18,Small,1.0,1.0,33.31555170798674,Animal_Sea_Pattern_Small,8.0,1,182.0,21
125,3,18,Small,1.0,1.0,33.31555170798674,Object_Sea_Pattern_Small,-8.0,1,197.0,22
125,3,18,Small,1.0,1.0,33.31555170798674,Animal_Sea_Pattern_Small,8.0,1,188.0,23
125,3,18,Small,1.0,1.0,33.31555170798674,Object_Land_Solid_Small,7.0,1,548.0,24
125,3,18,Small,1.0,1.0,33.31555170798674,Animal_Sea_Pattern_Small,8.0,1,202.0,25
125,3,18,Small,1.0,1.0,33.31555170798674,Object_Land_Solid_Small,7.0,1,370.0,26
125,3,18,Small,1.0,1.0,33.31555170798674,Object_Sea_Pattern_Small,-8.0,1,219.0,27
125,3,18,Small,1.0,1.0,33.31555170798674,Animal_Sea_Pattern_Small,8.0,1,504.0,28
125,3,18,Small,1.0,1.0,33.31555170798674,Object_Land_Solid_Small,7.0,1,576.0,29
125,3,18,Small,1.0,1.0,33.31555170798674,Animal_Land_Pattern_Large,-3.0,0,695.0,30
125,3,18,Small,1.0,1.0,33.31555170798674,Object_Land_Solid_Small,7.0,1,1304.0,31
125,3,19,Land,1.0,1.0,35.453000207897276,Animal_Land_Solid_Large,-2.0,1,687.0,1
125,3,19,Land,1.0,1.0,35.453000207897276,Object_Sea_Solid_Large,8.0,0,237.0,2
125,3,19,Land,1.0,1.0,35.453000207897276,Animal_Land_Solid_Large,-2.0,1,439.0,3
125,3,19,Land,1.0,1.0,35.453000207897276,Object_Sea_Solid_Large,8.0,0,580.0,4
125,3,19,Land,1.0,1.0,35.453000207897276,Animal_Land_Solid_Large,-2.0,1,250.0,5
125,3,19,Land,1.0,1.0,35.453000207897276,Animal_Land_Pattern_Large,-3.0,1,1640.0,6
125,3,19,Land,1.0,1.0,35.453000207897276,Object_Land_Solid_Small,7.0,1,660.0,7
125,3,19,Land,1.0,1.0,35.453000207897276,Object_Sea_Pattern_Small,-8.0,0,420.0,8
125,3,19,Land,1.0,1.0,35.453000207897276,Object_Land_Solid_Small,7.0,1,1699.0,9
125,3,19,Land,1.0,1.0,35.453000207897276,Object_Sea_Pattern_Small,-8.0,0,360.0,10
125,3,19,Land,1.0,1.0,35.453000207897276,Animal_Sea_Pattern_Small,8.0,0,420.0,11
125,3,19,Land,1.0,1.0,35.453000207897276,Object_Sea_Pattern_Small,-8.0,0,128.0,12
125,3,19,Land,1.0,1.0,35.453000207897276,Object_Sea_Solid_Large,8.0,0,936.0,13
125,3,19,Land,1.0,1.0,35.453000207897276,Object_Sea_Pattern_Small,-8.0,0,610.0,14
125,3,19,Land,1.0,1.0,35.453000207897276,Animal_Land_Solid_Large,-2.0,1,796.0,15
125,3,19,Land,1.0,1.0,35.453000207897276,Object_Sea_Solid_Large,8.0,0,425.0,16
125,3,19,Land,1.0,1.0,35.453000207897276,Animal_Land_Solid_Large,-2.0,1,354.0,17
125,3,19,Land,1.0,1.0,35.453000207897276,Animal_Sea_Pattern_Small,8.0,0,43.0,18
125,3,19,Land,1.0,1.0,35.453000207897276,Object_Sea_Pattern_Small,-8.0,0,288.0,19
125,3,19,Land,1.0,1.0,35.453000207897276,Object_Sea_Solid_Large,8.0,0,780.0,20
125,3,19,Land,1.0,1.0,35.453000207897276,Object_Sea_Pattern_Small,-8.0,0,65.0,21
125,3,19,Land,1.0,1.0,35.453000207897276,Animal_Land_Solid_Large,-2.0,1,161.0,22
125,3,19,Land,1.0,1.0,35.453000207897276,Object_Sea_Solid_Large,8.0,0,411.0,23
125,3,19,Land,1.0,1.0,35.453000207897276,Object_Sea_Pattern_Small,-8.0,0,301.0,24
125,3,19,Land,1.0,1.0,35.453000207897276,Animal_Sea_Pattern_Small,8.0,0,754.0,25
125,3,19,Land,1.0,1.0,35.453000207897276,Object_Land_Solid_Small,7.0,1,1681.0,26
125,3,19,Land,1.0,1.0,35.453000207897276,Animal_Sea_Pattern_Small,8.0,0,936.0,27
125,3,19,Land,1.0,1.0,35.453000207897276,Object_Sea_Pattern_Small,-8.0,0,217.0,28
125,3,19,Land,1.0,1.0,35.453000207897276,Animal_Sea_Pattern_Small,8.0,0,245.0,29
125,3,19,Land,1.0,1.0,35.453000207897276,Object_Land_Solid_Small,7.0,1,1819.0,30
125,3,19,Land,1.0,1.0,35.453000207897276,Animal_Land_Pattern_Large,-3.0,1,600.0,31
125,3,19,Land,1.0,1.0,35.453000207897276,Animal_Land_Solid_Large,-2.0,1,216.0,32
125,3,19,Land,1.0,1.0,35.453000207897276,Object_Land_Solid_Small,7.0,1,575.0,33
125,3,19,Land,1.0,1.0,35.453000207897276,Animal_Sea_Pattern_Small,8.0,0,315.0,34
125,3,20,Pattern,1.0,0.0,20.13132212497294,Object_Sea_Solid_Large,8.0,0,428.0,1
125,3,20,Pattern,1.0,0.0,20.13132212497294,Animal_Land_Solid_Large,-2.0,0,765.0,2
125,3,20,Pattern,1.0,0.0,20.13132212497294,Object_Sea_Solid_Large,8.0,0,528.0,3
125,3,20,Pattern,1.0,0.0,20.13132212497294,Object_Sea_Pattern_Small,-8.0,1,2166.0,4
125,3,20,Pattern,1.0,0.0,20.13132212497294,Animal_Sea_Pattern_Small,8.0,1,174.0,5
125,3,20,Pattern,1.0,0.0,20.13132212497294,Object_Sea_Pattern_Small,-8.0,1,389.0,6
125,3,20,Pattern,1.0,0.0,20.13132212497294,Animal_Sea_Pattern_Small,8.0,1,402.0,7
125,3,20,Pattern,1.0,0.0,20.13132212497294,Object_Sea_Pattern_Small,-8.0,1,394.0,8
125,3,20,Pattern,1.0,0.0,20.13132212497294,Animal_Sea_Pattern_Small,8.0,1,860.0,9
125,3,20,Pattern,1.0,0.0,20.13132212497294,Object_Sea_Pattern_Small,-8.0,1,340.0,10
125,3,20,Pattern,1.0,0.0,20.13132212497294,Animal_Sea_Pattern_Small,8.0,1,783.0,11
125,3,20,Pattern,1.0,0.0,20.13132212497294,Object_Sea_Pattern_Small,-8.0,1,761.0,12
125,3,20,Pattern,1.0,0.0,20.13132212497294,Animal_Sea_Pattern_Small,8.0,1,402.0,13
125,3,21,Solid,2.0,0.0,10.956364249810576,Animal_Land_Solid_Large,-2.0,1,585.0,1
125,3,21,Solid,2.0,0.0,10.956364249810576,Object_Sea_Solid_Large,8.0,1,989.0,2
125,3,21,Solid,2.0,0.0,10.956364249810576,Animal_Land_Solid_Large,-2.0,1,983.0,3
125,3,21,Solid,2.0,0.0,10.956364249810576,Object_Sea_Solid_Large,8.0,1,1025.0,4
125,3,21,Solid,2.0,0.0,10.956364249810576,Animal_Land_Solid_Large,-2.0,1,2814.0,5
125,3,21,Solid,2.0,0.0,10.956364249810576,Object_Sea_Solid_Large,8.0,1,270.0,6
125,3,22,Animal,1.0,1.0,13.231137291993946,Animal_Land_Solid_Large,-2.0,1,197.0,1
125,3,22,Animal,1.0,1.0,13.231137291993946,Object_Sea_Pattern_Small,-8.0,0,183.0,2
125,3,22,Animal,1.0,1.0,13.231137291993946,Animal_Sea_Pattern_Small,8.0,1,85.0,3
125,3,22,Animal,1.0,1.0,13.231137291993946,Object_Sea_Pattern_Small,-8.0,0,292.0,4
125,3,22,Animal,1.0,1.0,13.231137291993946,Animal_Sea_Pattern_Small,8.0,1,197.0,5
125,3,22,Animal,1.0,1.0,13.231137291993946,Object_Land_Solid_Small,7.0,0,734.0,6
125,3,22,Animal,1.0,1.0,13.231137291993946,Animal_Land_Pattern_Large,-3.0,1,1187.0,7
125,3,22,Animal,1.0,1.0,13.231137291993946,Animal_Land_Solid_Large,-2.0,1,303.0,8
125,3,22,Animal,1.0,1.0,13.231137291993946,Object_Sea_Solid_Large,8.0,0,592.0,9
125,3,22,Animal,1.0,1.0,13.231137291993946,Animal_Land_Pattern_Large,-3.0,1,337.0,10
125,3,22,Animal,1.0,1.0,13.231137291993946,Animal_Land_Solid_Large,-2.0,1,147.0,11
125,3,22,Animal,1.0,1.0,13.231137291993946,Animal_Land_Pattern_Large,-3.0,1,552.0,12
125,3,22,Animal,1.0,1.0,13.231137291993946,Animal_Land_Solid_Large,-2.0,1,1672.0,13
125,3,22,Animal,1.0,1.0,13.231137291993946,Object_Sea_Solid_Large,8.0,0,229.0,14
125,3,22,Animal,1.0,1.0,13.231137291993946,Animal_Land_Solid_Large,-2.0,1,190.0,15
125,3,23,Large,2.0,0.0,25.412483249790967,Animal_Land_Solid_Large,-2.0,1,592.0,1
125,3,23,Large,2.0,0.0,25.412483249790967,Object_Sea_Solid_Large,8.0,1,1429.0,2
125,3,23,Large,2.0,0.0,25.412483249790967,Animal_Land_Solid_Large,-2.0,1,298.0,3
125,3,23,Large,2.0,0.0,25.412483249790967,Object_Land_Solid_Small,7.0,0,135.0,4
125,3,23,Large,2.0,0.0,25.412483249790967,Animal_Land_Pattern_Large,-3.0,1,1165.0,5
125,3,23,Large,2.0,0.0,25.412483249790967,Animal_Land_Solid_Large,-2.0,1,711.0,6
125,3,23,Large,2.0,0.0,25.412483249790967,Object_Sea_Solid_Large,8.0,1,2839.0,7
125,3,23,Large,2.0,0.0,25.412483249790967,Animal_Land_Solid_Large,-2.0,1,1366.0,8
125,3,23,Large,2.0,0.0,25.412483249790967,Object_Sea_Solid_Large,8.0,1,173.0,9
125,3,23,Large,2.0,0.0,25.412483249790967,Animal_Land_Pattern_Large,-3.0,1,2108.0,10
125,3,23,Large,2.0,0.0,25.412483249790967,Object_Land_Solid_Small,7.0,0,253.0,11
125,3,23,Large,2.0,0.0,25.412483249790967,Animal_Land_Pattern_Large,-3.0,1,232.0,12
125,3,23,Large,2.0,0.0,25.412483249790967,Object_Sea_Solid_Large,8.0,1,614.0,13
125,3,23,Large,2.0,0.0,25.412483249790967,Object_Sea_Pattern_Small,-8.0,0,128.0,14
125,3,23,Large,2.0,0.0,25.412483249790967,Animal_Land_Solid_Large,-2.0,1,429.0,15
125,3,23,Large,2.0,0.0,25.412483249790967,Object_Sea_Solid_Large,8.0,1,561.0,16
125,3,23,Large,2.0,0.0,25.412483249790967,Object_Sea_Pattern_Small,-8.0,0,549.0,17
125,3,23,Large,2.0,0.0,25.412483249790967,Object_Land_Solid_Small,7.0,0,1042.0,18
125,3,24,Object,2.0,0.0,22.093488583806906,Animal_Sea_Pattern_Small,8.0,0,1767.0,1
125,3,24,Object,2.0,0.0,22.093488583806906,Object_Sea_Solid_Large,8.0,1,1888.0,2
125,3,24,Object,2.0,0.0,22.093488583806906,Object_Land_Solid_Small,7.0,1,583.0,3
125,3,24,Object,2.0,0.0,22.093488583806906,Object_Sea_Solid_Large,8.0,1,195.0,4
125,3,24,Object,2.0,0.0,22.093488583806906,Object_Land_Solid_Small,7.0,1,890.0,5
125,3,24,Object,2.0,0.0,22.093488583806906,Animal_Land_Pattern_Large,-3.0,0,142.0,6
125,3,24,Object,2.0,0.0,22.093488583806906,Object_Sea_Pattern_Small,-8.0,1,607.0,7
125,3,24,Object,2.0,0.0,22.093488583806906,Animal_Sea_Pattern_Small,8.0,0,585.0,8
125,3,24,Object,2.0,0.0,22.093488583806906,Object_Sea_Pattern_Small,-8.0,1,145.0,9
125,3,24,Object,2.0,0.0,22.093488583806906,Animal_Sea_Pattern_Small,8.0,0,358.0,10
125,3,24,Object,2.0,0.0,22.093488583806906,Object_Land_Solid_Small,7.0,1,1016.0,11
125,3,24,Object,2.0,0.0,22.093488583806906,Animal_Land_Pattern_Large,-3.0,0,581.0,12
125,3,24,Object,2.0,0.0,22.093488583806906,Animal_Sea_Pattern_Small,8.0,0,278.0,13
125,3,24,Object,2.0,0.0,22.093488583806906,Object_Sea_Solid_Large,8.0,1,1072.0,14
125,3,24,Object,2.0,0.0,22.093488583806906,Object_Sea_Pattern_Small,-8.0,1,892.0,15
125,3,24,Object,2.0,0.0,22.093488583806906,Animal_Sea_Pattern_Small,8.0,0,791.0,16
125,3,24,Object,2.0,0.0,22.093488583806906,Object_Sea_Pattern_Small,-8.0,1,1600.0,17
125,3,24,Object,2.0,0.0,22.093488583806906,Object_Sea_Solid_Large,8.0,1,197.0,18
125,4,25,Solid,1.0,0.0,17.429053749889135,Animal_Sea_Solid_Small,-4.0,1,1133.0,1
125,4,25,Solid,1.0,0.0,17.429053749889135,Animal_Sea_Pattern_Large,-1.0,0,3880.0,2
125,4,25,Solid,1.0,0.0,17.429053749889135,Object_Sea_Solid_Small,7.0,1,3484.0,3
125,4,25,Solid,1.0,0.0,17.429053749889135,Object_Land_Solid_Small,-6.0,1,178.0,4
125,4,25,Solid,1.0,0.0,17.429053749889135,Animal_Land_Pattern_Large,7.0,0,651.0,5
125,4,25,Solid,1.0,0.0,17.429053749889135,Object_Land_Pattern_Large,-3.0,0,289.0,6
125,4,25,Solid,1.0,0.0,17.429053749889135,Object_Sea_Solid_Small,7.0,1,204.0,7
125,4,25,Solid,1.0,0.0,17.429053749889135,Animal_Sea_Solid_Small,-4.0,1,379.0,8
125,4,26,Large,1.0,1.0,18.7113089999184,Animal_Sea_Solid_Small,-4.0,0,107.0,1
125,4,26,Large,1.0,1.0,18.7113089999184,Animal_Land_Pattern_Large,7.0,1,407.0,2
125,4,26,Large,1.0,1.0,18.7113089999184,Animal_Sea_Solid_Small,-4.0,0,627.0,3
125,4,26,Large,1.0,1.0,18.7113089999184,Animal_Sea_Pattern_Large,-1.0,1,1387.0,4
125,4,26,Large,1.0,1.0,18.7113089999184,Object_Land_Pattern_Large,-3.0,1,751.0,5
125,4,26,Large,1.0,1.0,18.7113089999184,Object_Sea_Solid_Small,7.0,0,544.0,6
125,4,26,Large,1.0,1.0,18.7113089999184,Object_Land_Pattern_Large,-3.0,1,629.0,7
125,4,26,Large,1.0,1.0,18.7113089999184,Object_Land_Solid_Small,-6.0,0,228.0,8
125,4,26,Large,1.0,1.0,18.7113089999184,Object_Land_Pattern_Large,-3.0,1,226.0,9
125,4,26,Large,1.0,1.0,18.7113089999184,Object_Sea_Solid_Small,7.0,0,446.0,10
125,4,26,Large,1.0,1.0,18.7113089999184,Object_Land_Solid_Small,-6.0,0,382.0,11
125,4,26,Large,1.0,1.0,18.7113089999184,Object_Land_Pattern_Large,-3.0,1,325.0,12
125,4,26,Large,1.0,1.0,18.7113089999184,Object_Land_Solid_Small,-6.0,0,1868.0,13
125,4,26,Large,1.0,1.0,18.7113089999184,Animal_Sea_Pattern_Large,-1.0,1,1518.0,14
125,4,27,Sea,1.0,1.0,21.405234166886657,Animal_Sea_Pattern_Large,-1.0,1,3833.0,1
125,4,27,Sea,1.0,1.0,21.405234166886657,Animal_Sea_Solid_Small,-4.0,1,219.0,2
125,4,27,Sea,1.0,1.0,21.405234166886657,Object_Land_Solid_Small,-6.0,0,168.0,3
125,4,27,Sea,1.0,1.0,21.405234166886657,Animal_Sea_Pattern_Large,-1.0,1,3167.0,4
125,4,27,Sea,1.0,1.0,21.405234166886657,Animal_Sea_Solid_Small,-4.0,1,175.0,5
125,4,27,Sea,1.0,1.0,21.405234166886657,Animal_Sea_Pattern_Large,-1.0,1,3113.0,6
125,4,27,Sea,1.0,1.0,21.405234166886657,Object_Sea_Solid_Small,7.0,1,255.0,7
125,4,27,Sea,1.0,1.0,21.405234166886657,Animal_Sea_Pattern_Large,-1.0,1,981.0,8
125,4,28,Small,2.0,1.0,19.06720058294013,Object_Land_Pattern_Large,-3.0,0,224.0,1
125,4,28,Small,2.0,1.0,19.06720058294013,Animal_Sea_Solid_Small,-4.0,1,1286.0,2
125,4,28,Small,2.0,1.0,19.06720058294013,Object_Land_Solid_Small,-6.0,1,384.0,3
125,4,28,Small,2.0,1.0,19.06720058294013,Object_Sea_Solid_Small,7.0,1,203.0,4
125,4,28,Small,2.0,1.0,19.06720058294013,Object_Land_Solid_Small,-6.0,1,971.0,5
125,4,28,Small,2.0,1.0,19.06720058294013,Animal_Land_Pattern_Large,7.0,0,839.0,6
125,4,28,Small,2.0,1.0,19.06720058294013,Animal_Sea_Solid_Small,-4.0,1,225.0,7
125,4,28,Small,2.0,1.0,19.06720058294013,Animal_Land_Pattern_Large,7.0,0,1202.0,8
125,4,28,Small,2.0,1.0,19.06720058294013,Animal_Sea_Pattern_Large,-1.0,0,156.0,9
125,4,28,Small,2.0,1.0,19.06720058294013,Animal_Sea_Solid_Small,-4.0,1,903.0,10
125,4,28,Small,2.0,1.0,19.06720058294013,Animal_Sea_Pattern_Large,-1.0,0,260.0,11
125,4,28,Small,2.0,1.0,19.06720058294013,Object_Sea_Solid_Small,7.0,1,1256.0,12
125,4,28,Small,2.0,1.0,19.06720058294013,Object_Land_Pattern_Large,-3.0,0,437.0,13
125,4,28,Small,2.0,1.0,19.06720058294013,Object_Sea_Solid_Small,7.0,1,2356.0,14
125,4,28,Small,2.0,1.0,19.06720058294013,Object_Land_Solid_Small,-6.0,1,26.0,15
125,4,29,Land,1.0,0.0,2.0342225830536336,Object_Land_Pattern_Large,-3.0,1,962.0,1
125,4,30,Object,2.0,1.0,22.952045749872923,Animal_Sea_Solid_Small,-4.0,0,116.0,1
125,4,30,Object,2.0,1.0,22.952045749872923,Object_Land_Pattern_Large,-3.0,1,300.0,2
125,4,30,Object,2.0,1.0,22.952045749872923,Object_Sea_Solid_Small,7.0,1,95.0,3
125,4,30,Object,2.0,1.0,22.952045749872923,Object_Land_Pattern_Large,-3.0,1,572.0,4
125,4,30,Object,2.0,1.0,22.952045749872923,Object_Sea_Solid_Small,7.0,1,154.0,5
125,4,30,Object,2.0,1.0,22.952045749872923,Object_Land_Pattern_Large,-3.0,1,387.0,6
125,4,30,Object,2.0,1.0,22.952045749872923,Object_Sea_Solid_Small,7.0,1,417.0,7
125,4,30,Object,2.0,1.0,22.952045749872923,Object_Land_Solid_Small,-6.0,1,1113.0,8
125,4,30,Object,2.0,1.0,22.952045749872923,Object_Land_Pattern_Large,-3.0,1,198.0,9
125,4,30,Object,2.0,1.0,22.952045749872923,Animal_Land_Pattern_Large,7.0,0,382.0,10
125,4,30,Object,2.0,1.0,22.952045749872923,Object_Land_Pattern_Large,-3.0,1,708.0,11
125,4,30,Object,2.0,1.0,22.952045749872923,Object_Land_Solid_Small,-6.0,1,385.0,12
125,4,30,Object,2.0,1.0,22.952045749872923,Object_Land_Pattern_Large,-3.0,1,1087.0,13
125,4,30,Object,2.0,1.0,22.952045749872923,Object_Land_Solid_Small,-6.0,1,1111.0,14
125,4,30,Object,2.0,1.0,22.952045749872923,Animal_Land_Pattern_Large,7.0,0,261.0,15
125,4,30,Object,2.0,1.0,22.952045749872923,Object_Sea_Solid_Small,7.0,1,509.0,16
125,4,30,Object,2.0,1.0,22.952045749872923,Object_Land_Pattern_Large,-3.0,1,97.0,17
125,4,30,Object,2.0,1.0,22.952045749872923,Object_Sea_Solid_Small,7.0,1,437.0,18
125,4,30,Object,2.0,1.0,22.952045749872923,Animal_Sea_Pattern_Large,-1.0,0,1227.0,19
125,4,30,Object,2.0,1.0,22.952045749872923,Object_Sea_Solid_Small,7.0,1,99.0,20
125,4,30,Object,2.0,1.0,22.952045749872923,Animal_Sea_Pattern_Large,-1.0,0,1318.0,21
125,4,30,Object,2.0,1.0,22.952045749872923,Object_Land_Solid_Small,-6.0,1,410.0,22
125,4,30,Object,2.0,1.0,22.952045749872923,Object_Land_Pattern_Large,-3.0,1,695.0,23
125,4,30,Object,2.0,1.0,22.952045749872923,Object_Land_Solid_Small,-6.0,1,33.0,24
125,4,31,Animal,1.0,1.0,2.4530871661845595,Animal_Sea_Pattern_Large,-1.0,1,294.0,1
125,4,31,Animal,1.0,1.0,2.4530871661845595,Animal_Land_Pattern_Large,7.0,1,601.0,2
125,4,32,Pattern,1.0,1.0,4.592756083002314,Animal_Sea_Pattern_Large,-1.0,1,507.0,1
125,4,32,Pattern,1.0,1.0,4.592756083002314,Animal_Land_Pattern_Large,7.0,1,433.0,2
125,4,32,Pattern,1.0,1.0,4.592756083002314,Animal_Sea_Pattern_Large,-1.0,1,619.0,3
125,4,32,Pattern,1.0,1.0,4.592756083002314,Animal_Land_Pattern_Large,7.0,1,1431.0,4
125,5,33,Animal,1.0,0.0,42.69733233307488,Object_Sea_Pattern_Large,3.0,0,938.0,1
125,5,33,Animal,1.0,0.0,42.69733233307488,Object_Sea_Solid_Large,5.0,0,879.0,2
125,5,33,Animal,1.0,0.0,42.69733233307488,Object_Sea_Pattern_Large,3.0,0,298.0,3
125,5,33,Animal,1.0,0.0,42.69733233307488,Object_Sea_Solid_Large,5.0,0,314.0,4
125,5,33,Animal,1.0,0.0,42.69733233307488,Animal_Land_Pattern_Small,1.0,1,239.0,5
125,5,33,Animal,1.0,0.0,42.69733233307488,Object_Sea_Solid_Large,5.0,0,277.0,6
125,5,33,Animal,1.0,0.0,42.69733233307488,Animal_Land_Pattern_Small,1.0,1,83.0,7
125,5,33,Animal,1.0,0.0,42.69733233307488,Object_Sea_Solid_Large,5.0,0,2004.0,8
125,5,33,Animal,1.0,0.0,42.69733233307488,Animal_Land_Pattern_Small,1.0,1,248.0,9
125,5,33,Animal,1.0,0.0,42.69733233307488,Object_Land_Pattern_Small,-6.0,0,241.0,10
125,5,33,Animal,1.0,0.0,42.69733233307488,Animal_Land_Pattern_Small,1.0,1,1828.0,11
125,5,33,Animal,1.0,0.0,42.69733233307488,Object_Land_Pattern_Small,-6.0,0,2416.0,12
125,5,33,Animal,1.0,0.0,42.69733233307488,Animal_Sea_Solid_Large,-5.0,1,322.0,13
125,5,33,Animal,1.0,0.0,42.69733233307488,Object_Land_Pattern_Small,-6.0,0,403.0,14
125,5,33,Animal,1.0,0.0,42.69733233307488,Animal_Sea_Solid_Large,-5.0,1,900.0,15
125,5,33,Animal,1.0,0.0,42.69733233307488,Object_Land_Pattern_Small,-6.0,0,282.0,16
125,5,33,Animal,1.0,0.0,42.69733233307488,Animal_Land_Pattern_Small,1.0,1,444.0,17
