thisRow.t,notes,phase,event,onset,offset,trial_number,game,image,outcome,choice,correct,rt,letter,match,response,option,true_value,true_position,recalled_position,
,,encoding,value,56.13227762503084,62.14333458337933,41,7,Object_Land_Pattern_Large,-9,,,,,,,,,,,
,,encoding,attention,62.1434598750202,65.15801308338996,41,7,Object_Land_Pattern_Large,-9,-9,1,0.8038411249872297,,,,,,,,
,,encoding,fixation,65.1581865834305,66.16155545844231,42,7,Animal_Sea_Solid_Small,-7,,,,,,,,,,,
,,encoding,image,66.16165629168972,67.17059191665612,42,7,Animal_Sea_Solid_Small,-7,,,,,,,,,,,
,,encoding,value,67.17069279169664,73.1794634583639,42,7,Animal_Sea_Solid_Small,-7,,,,,,,,,,,
,,encoding,attention,73.1795698334463,76.19017362501472,42,7,Animal_Sea_Solid_Small,-7,None,None,None,,,,,,,,
,,n-back,,,,181,7,,,,1,None,N,False,None,,,,,
,,n-back,,,,182,7,,,,1,None,B,False,None,,,,,
,,n-back,,,,183,7,,,,1,None,C,False,None,,,,,
,,n-back,,,,184,7,,,,1,None,V,False,None,,,,,
,,n-back,,,,185,7,,,,1,0.9453900834778324,C,True,1,,,,,
,,n-back,,,,186,7,,,,1,0.6923230832908303,V,True,1,,,,,
,,n-back,,,,187,7,,,,1,None,V,False,None,,,,,
,,n-back,,,,188,7,,,,1,None,Z,False,None,,,,,
,,n-back,,,,189,7,,,,1,0.5754138750489801,V,True,1,,,,,
,,n-back,,,,190,7,,,,1,None,C,False,None,,,,,
,,n-back,,,,191,7,,,,1,None,B,False,None,,,,,
,,n-back,,,,192,7,,,,1,None,V,False,None,,,,,
,,n-back,,,,193,7,,,,1,None,C,False,None,,,,,
,,n-back,,,,194,7,,,,1,None,Z,False,None,,,,,
,,n-back,,,,195,7,,,,0,None,C,True,None,,,,,
,,n-back,,,,196,7,,,,1,None,N,False,None,,,,,
,,n-back,,,,197,7,,,,1,0.5062175834318623,C,True,1,,,,,
,,n-back,,,,198,7,,,,1,None,X,False,None,,,,,
,,n-back,,,,199,7,,,,1,0.48729837499558926,C,True,1,,,,,
,,n-back,,,,200,7,,,,1,None,Z,False,None,,,,,
,,n-back,,,,201,7,,,,1,1.3261907084379345,C,True,1,,,,,
,,n-back,,,,202,7,,,,1,None,V,False,None,,,,,
,,n-back,,,,203,7,,,,1,1.4547347917687148,C,True,1,,,,,
,,n-back,,,,204,7,,,,1,None,N,False,None,,,,,
,,n-back,,,,205,7,,,,1,None,N,False,None,,,,,
,,n-back,,,,206,7,,,,1,None,B,False,None,,,,,
,,n-back,,,,207,7,,,,0,None,N,True,None,,,,,
,,n-back,,,,208,7,,,,1,0.7454835833050311,B,True,1,,,,,
,,n-back,,,,209,7,,,,1,None,X,False,None,,,,,
,,n-back,,,,210,7,,,,1,None,C,False,None,,,,,
,,choice,fixation,162.79846191662364,164.05035033344757,49,7,,,,,,,,,Pattern,,,,
,,choice,option,164.05626425007358,165.08229812502395,49,7,,,,,,,,,Pattern,,,,
,,choice,choice,165.08239491668064,174.52678762504365,49,7,,,1,1,8.425720000057481,,,,Pattern,,,,
,,choice,fixation,174.52689558337443,175.27876662497874,50,7,,,,,,,,,Large,,,,
,,choice,option,175.28474320843816,176.31080008344725,50,7,,,,,,,,,Large,,,,
,,choice,choice,176.31090504163876,189.05990275007207,50,7,,,2,1,11.738876833347604,,,,Large,,,,
,,choice,fixation,189.06002441665623,189.56341525004245,51,7,,,,,,,,,Sea,,,,
,,choice,option,189.5689565000357,190.5927362916991,51,7,,,,,,,,,Sea,,,,
,,choice,choice,190.59285050001927,204.46664141665678,51,7,,,1,1,12.865179458167404,,,,Sea,,,,
,,choice,fixation,204.46674633340444,205.72017800004687,52,7,,,,,,,,,Small,,,,
,,choice,option,205.7259542500833,206.7508949167095,52,7,,,,,,,,,Small,,,,
,,choice,choice,206.7510085416725,217.4901378750801,52,7,,,1,1,9.730477374978364,,,,Small,,,,
,,choice,fixation,217.49028737505432,218.74392145837191,53,7,,,,,,,,,Solid,,,,
,,choice,option,218.75028058339376,219.77562900003977,53,7,,,,,,,,,Solid,,,,
,,choice,choice,219.77572783338837,229.18839174997993,53,7,,,2,1,8.404446458327584,,,,Solid,,,,
,,choice,fixation,229.188516541617,229.9448372083716,54,7,,,,,,,,,Animal,,,,
,,choice,option,229.9507568749832,230.97561262501404,54,7,,,,,,,,,Animal,,,,
,,choice,choice,230.97571654163767,238.20142512500752,54,7,,,1,1,6.218034291639924,,,,Animal,,,,
,,choice,fixation,238.20154991664458,239.2052380000241,55,7,,,,,,,,,Object,,,,
,,choice,option,239.211562083452,240.23577274999116,55,7,,,,,,,,,Object,,,,
,,choice,choice,240.23587058344856,245.96667133341543,55,7,,,2,1,4.723450416699052,,,,Object,,,,
,,choice,fixation,245.96677450009156,247.2200198334176,56,7,,,,,,,,,Land,,,,
,,choice,option,247.22572929167654,248.2496854166966,56,7,,,,,,,,,Land,,,,
,,choice,choice,248.24978129169904,255.37957904161885,56,7,,,2,1,6.121797916828655,,,,Land,,,,
,,memory,free_recall,261.88587550004013,285.3975720416056,36,7,,,,,,,,,,,,,
,,memory,value_recall,292.2519927084213,294.47035970841534,37,7,Object_Land_Pattern_Large,,,,2.213819333235733,,,,,-9,,,
,,memory,value_recall,296.00990779162385,298.3500319584273,38,7,Animal_Land_Solid_Large,,,,2.336519583244808,,,,,1,,,
,,memory,value_recall,299.8897621666547,302.05400020838715,39,7,Object_Sea_Solid_Small,,,,2.160797666758299,,,,,1,,,
,,memory,value_recall,303.5967553333612,305.6635621250607,40,7,Object_Sea_Pattern_Small,,,,2.0632368749938905,,,,,7,,,
,,memory,value_recall,307.2022430833895,309.02774829161353,41,7,Animal_Land_Pattern_Large,,,,1.8217990833800286,,,,,7,,,
,,memory,value_recall,310.31620529165957,312.3184665000299,42,7,Animal_Sea_Solid_Small,,,,1.998678750009276,,,,,-7,,,
,,memory,spatial_recall,315.69057120836806,317.6676823333837,42,7,Object_Sea_Solid_Small,,,1,1.9736706665717065,,,,,,"[0, -380]","[0, -380]",
,,memory,spatial_recall,319.73683866660576,321.33473116671667,42,7,Object_Land_Pattern_Large,,,1,1.5942075416678563,,,,,,"[-329, 190]","[-329, 190]",
,,memory,spatial_recall,323.1526564999949,324.88876795838587,42,7,Animal_Land_Solid_Large,,,1,1.7323192916810513,,,,,,"[0, 380]","[0, 380]",
,,memory,spatial_recall,326.96038479171693,329.09769237507135,42,7,Animal_Land_Pattern_Large,,,1,2.1340061665978283,,,,,,"[329, -190]","[329, -190]",
,,memory,spatial_recall,330.91112045838963,333.09786083339714,42,7,Object_Sea_Pattern_Small,,,1,2.183364083408378,,,,,,"[-329, -190]","[-329, -190]",
,,memory,spatial_recall,334.1609272083733,335.7846949166851,42,7,Animal_Sea_Solid_Small,,,1,1.621867791749537,,,,,,"[329, 189]","[329, 189]",
